TRAIN,0000_00532_b.jpg,1,0.3072033898305085,0.24092409240924093,,,0.4597457627118644,0.44554455445544555,,
TRAIN,0000_02187_b.jpg,1,0.3707627118644068,0.38283828382838286,,,0.5466101694915254,0.6402640264026402,,
TRAIN,0000_05696_b.jpg,1,0.4025423728813559,0.07590759075907591,,,0.5783898305084746,0.3102310231023102,,
TRAIN,0000_06886_b.jpg,1,0.326271186440678,0.2607260726072607,,,0.5063559322033898,0.5115511551155115,,
TRAIN,0000_08244_b.jpg,1,0.3834745762711864,0.24752475247524752,,,0.5508474576271186,0.47854785478547857,,
TRAIN,0001_05318_b.jpg,1,0.3686440677966102,0.1716171617161716,,,0.5190677966101694,0.37293729372937295,,
TRAIN,0002_02183_b.jpg,1,0.4491525423728814,0.5214521452145214,,,0.597457627118644,0.6963696369636964,,
TRAIN,0002_02554_b.jpg,1,0.4322033898305085,0.47854785478547857,,,0.6186440677966102,0.7392739273927392,,
TRAIN,0003_02063_b.jpg,1,0.326271186440678,0.43564356435643564,,,0.5,0.6534653465346535,,
TRAIN,0003_07398_b.jpg,1,0.4364406779661017,0.6534653465346535,,,0.5953389830508474,0.8547854785478548,,
TRAIN,0004_06801_b.jpg,1,0.2796610169491525,0.7095709570957096,,,0.4491525423728814,0.9207920792079208,,
TRAIN,0005_00490_b.jpg,1,0.3220338983050847,0.1254125412541254,,,0.4872881355932203,0.3432343234323432,,
TRAIN,0005_00512_b.jpg,1,0.4343220338983051,0.5115511551155115,,,0.5995762711864406,0.7194719471947195,,
TRAIN,0005_02171_b.jpg,1,0.326271186440678,0.37293729372937295,,,0.4915254237288136,0.5808580858085809,,
TRAIN,0006_05286_b.jpg,1,0.4025423728813559,0.47854785478547857,,,0.5847457627118644,0.7326732673267327,,
TRAIN,0006_06035_b.jpg,1,0.4300847457627119,0.42574257425742573,,,0.6016949152542372,0.6600660066006601,,
TRAIN,0006_06797_b.jpg,1,0.451271186440678,0.2706270627062706,,,0.6038135593220338,0.48514851485148514,,
TRAIN,0007_02188_b.jpg,1,0.4978813559322034,0.504950495049505,,,0.690677966101695,0.7722772277227723,,
TRAIN,0007_05159_b.jpg,1,0.3961864406779661,0.5313531353135313,,,0.5720338983050848,0.7656765676567657,,
TRAIN,0009_00490_b.jpg,1,0.4406779661016949,0.33993399339933994,,,0.6101694915254238,0.5577557755775577,,
TRAIN,0009_02194_b.jpg,1,0.3093220338983051,0.4521452145214521,,,0.4915254237288136,0.693069306930693,,
TRAIN,0009_05325_b.jpg,1,0.3771186440677966,0.2838283828382838,,,0.5444915254237288,0.48514851485148514,,
TRAIN,0010_00004_b.jpg,1,0.4152542372881356,0.45874587458745875,,,0.5805084745762712,0.6765676567656765,,
TRAIN,0010_02063_b.jpg,1,0.3050847457627119,0.429042904290429,,,0.4724576271186441,0.6402640264026402,,
TRAIN,0011_00515_b.jpg,1,0.3898305084745763,0.33663366336633666,,,0.5572033898305084,0.5511551155115512,,
TRAIN,0012_04539_b.jpg,1,0.4152542372881356,0.39933993399339934,,,0.5741525423728814,0.6039603960396039,,
TRAIN,0013_05647_b.jpg,1,0.3580508474576271,0.35973597359735976,,,0.5084745762711864,0.5511551155115512,,
TRAIN,0014_02176_b.jpg,1,0.3728813559322034,0.43564356435643564,,,0.5508474576271186,0.6567656765676567,,
TRAIN,0017_00195_b.jpg,1,0.3601694915254237,0.4389438943894389,,,0.527542372881356,0.6534653465346535,,
TRAIN,0018_07248_b.jpg,1,0.5042372881355932,0.39933993399339934,,,0.663135593220339,0.6171617161716172,,
TRAIN,0019_01137_b.jpg,1,0.4978813559322034,0.44884488448844884,,,0.6885593220338984,0.6963696369636964,,
TRAIN,0019_02163_b.jpg,1,0.4343220338983051,0.33003300330033003,,,0.6016949152542372,0.5478547854785478,,
TRAIN,0019_06895_b.jpg,1,0.3093220338983051,0.46534653465346537,,,0.4576271186440678,0.6534653465346535,,
TRAIN,0020_00536_b.jpg,1,0.336864406779661,0.2607260726072607,,,0.4957627118644068,0.46534653465346537,,
TRAIN,0020_02063_b.jpg,1,0.3220338983050847,0.3927392739273927,,,0.4894067796610169,0.594059405940594,,
TRAIN,0020_07156_b.jpg,1,0.3728813559322034,0.4884488448844885,,,0.5169491525423728,0.6633663366336634,,
TRAIN,0021_06361_b.jpg,1,0.3580508474576271,0.6864686468646864,,,0.510593220338983,0.8778877887788779,,
TRAIN,0022_01753_b.jpg,1,0.3432203389830508,0.1782178217821782,,,0.4978813559322034,0.38943894389438943,,
TRAIN,0023_05798_b.jpg,1,0.5042372881355932,0.3201320132013201,,,0.6822033898305084,0.5841584158415841,,
TRAIN,0025_00457_b.jpg,1,0.3559322033898305,0.34983498349834985,,,0.4978813559322034,0.5247524752475248,,
TRAIN,0027_06458_b.jpg,1,0.3877118644067797,0.5214521452145214,,,0.5508474576271186,0.7425742574257426,,
TRAIN,0028_00196_b.jpg,1,0.4152542372881356,0.44884488448844884,,,0.5805084745762712,0.6765676567656765,,
TRAIN,0028_07031_b.jpg,1,0.4279661016949153,0.30033003300330036,,,0.5550847457627118,0.4752475247524752,,
TRAIN,0028_08102_b.jpg,1,0.3771186440677966,0.2607260726072607,,,0.5021186440677966,0.43564356435643564,,
TRAIN,0031_07285_b.jpg,1,0.3580508474576271,0.19471947194719472,,,0.5402542372881356,0.43564356435643564,,
TRAIN,0036_00507_b.jpg,1,0.3538135593220339,0.36633663366336633,,,0.4978813559322034,0.5577557755775577,,
